REPDTE,ASSET,CERT,INTINC,NETINC,NONII,LNLSNET,DEP,NPERFV,ID
20260331,12926059,6653,154598.0,56068.0,31789.0,9558516,11097712,0.8327905667148818,6653_20260331
20260331,12799696,27476,161215.0,53032.0,37001.0,7066802,11213314,0.6019596090407148,27476_20260331
20260331,12564538,59052,159102.0,27996.0,16863.0,9520576,10650590,0.4828589797730724,59052_20260331
20260331,12480067,32245,147734.0,18804.0,10858.0,9603383,10163816,0.8556204065250612,32245_20260331
20260331,12440134,17491,149718.0,33474.0,83405.0,8791441,10680035,0.881284719280355,17491_20260331
20260331,12232517,7468,157159.0,39452.0,23997.0,9336280,10513054,0.7803872252946797,7468_20260331
20260331,12154963,26876,129537.0,28801.0,45528.0,3597204,10397024,0.0,26876_20260331
20260331,12142509,57358,154311.0,44448.0,2339.0,7523707,11290093,0.0120156386130741,57358_20260331
20260331,11965833,31469,194239.0,52967.0,25281.0,8040074,9856845,1.592434057871274,31469_20260331
20260331,11856598,1225,112141.0,21882.0,3463.0,6243727,8938167,0.0739756884732028,1225_20260331
20260331,11845708,32551,260945.0,51001.0,73063.0,6536354,10282601,0.5127764418977743,32551_20260331
20260331,11343543,58647,115897.0,-9098.0,5506.0,6408539,8783466,0.3625410508868349,58647_20260331
20260331,11009182,28834,119565.0,14750.0,7116.0,8190917,8453927,0.4384612771412081,28834_20260331
20260331,10888501,58629,145093.0,31651.0,5112.0,7502521,9044361,0.643284139846247,58629_20260331
20260331,10700024,1281,122628.0,32525.0,19365.0,7162829,8864262,0.4922325407868244,1281_20260331
20260331,10608090,33686,,,,8155303,7635672,0.0,33686_20260331
20260331,10419683,59108,69189.0,53079.0,29956.0,0,9615219,0.0,59108_20260331
20260331,10225871,14531,145875.0,42917.0,18076.0,6965960,8953316,0.9189535052808704,14531_20260331
20260331,10093380,12614,131296.0,26115.0,5835.0,7768141,8793497,0.8741174908702536,12614_20260331
20260331,10084903,12854,136221.0,36998.0,15965.0,7910264,8324642,0.5454291429476318,12854_20260331
20260331,9946447,21943,117827.0,34337.0,17048.0,6944445,8408678,0.7683547703013951,21943_20260331
20260331,9939635,11124,126313.0,36500.0,14872.0,7866805,8220382,0.5025234830051606,11124_20260331
20260331,9902571,34742,131467.0,16808.0,13060.0,6847099,8596517,1.881511377196892,34742_20260331
20260331,9899655,35444,129593.0,69079.0,72527.0,7818926,8441102,1.5963081541730495,35444_20260331
20260331,9892909,19629,142641.0,68739.0,28640.0,6928405,6518558,0.5891896913233509,19629_20260331
20260331,9886789,20624,141617.0,40066.0,13278.0,7376079,7834108,0.7096844081531426,20624_20260331
20260331,9880787,22953,133000.0,21474.0,16046.0,6674545,7947792,1.9390358278141204,22953_20260331
20260331,9843365,27981,105003.0,20253.0,6250.0,8115728,7008256,0.5580205549626576,27981_20260331
20260331,9637896,6544,126820.0,31882.0,28839.0,6695859,7697873,0.4114694742503966,6544_20260331
20260331,9604911,34507,95557.0,40493.0,28537.0,2869096,9052863,0.1240719461117338,34507_20260331
20260331,9525737,34697,271521.0,87775.0,130506.0,3838732,7033218,0.306317505931562,34697_20260331
20260331,9457499,258,117641.0,37898.0,24588.0,7138591,7759260,0.1230346416108529,258_20260331
20260331,9278678,33935,124356.0,46728.0,34865.0,7800926,7928399,0.392426593529811,33935_20260331
20260331,9188563,13421,130707.0,35624.0,33882.0,6856983,7594514,0.2381329920685095,13421_20260331
20260331,9178494,23220,115325.0,46932.0,109033.0,5962879,8347081,1.0075073318128225,23220_20260331
20260331,9168378,622,109264.0,25924.0,14109.0,4965662,8211513,1.0782387026363878,622_20260331
20260331,9115395,10634,107730.0,32513.0,11134.0,6661736,8132496,0.2102267647205633,10634_20260331
20260331,9110853,9087,126133.0,41528.0,22974.0,6921772,7228098,0.7994750875686394,9087_20260331
20260331,9042709,32526,88079.0,28553.0,20103.0,6089469,8237415,0.1333007619729884,32526_20260331
20260331,9029626,27389,75309.0,22438.0,-691.0,4890777,7237356,0.4722565475026319,27389_20260331
20260331,9017093,17943,109592.0,5774.0,14879.0,6946911,7129248,0.2977788961475722,17943_20260331
20260331,8997757,27589,118415.0,40079.0,46716.0,6752199,6987404,0.2696449792987296,27589_20260331
20260331,8933716,34519,470362.0,75176.0,66750.0,7287768,7124154,3.784494604484853,34519_20260331
20260331,8903421,58228,122574.0,26394.0,14217.0,6621088,7470898,1.3826707734027175,58228_20260331
20260331,8860980,58564,114265.0,11793.0,3747.0,6517080,7596970,0.7693167121469635,58564_20260331
20260331,8843485,34699,134932.0,32633.0,2609.0,6964476,7794442,0.8034389157668046,34699_20260331
20260331,8797882,18297,102229.0,28186.0,12606.0,4901676,6879227,0.1101060459778842,18297_20260331
20260331,8785816,26342,91177.0,48343.0,14859.0,3428376,7773634,0.2429825527873563,26342_20260331
20260331,8708837,58410,143773.0,11540.0,45601.0,5649595,6726577,2.8940029535516625,58410_20260331
20260331,8696575,609,102669.0,28557.0,14766.0,6419889,7245977,0.594072954007756,609_20260331
20260331,8568434,23296,99420.0,19463.0,16137.0,6544849,6007790,0.4182677954921517,23296_20260331
20260331,8553297,4767,116119.0,23529.0,27169.0,7001424,7151046,0.8288616658582064,4767_20260331
20260331,8496254,13876,111602.0,27921.0,9852.0,6360486,7260678,0.5729819282709768,13876_20260331
20260331,8492771,29012,90675.0,22249.0,9061.0,5661687,7258982,0.1858050805797071,29012_20260331
20260331,8404781,5633,104285.0,37541.0,10057.0,4458645,6669908,0.0749930307523777,5633_20260331
20260331,8371107,17393,105687.0,34629.0,17210.0,5786332,7045094,0.3530715830056885,17393_20260331
20260331,8323217,26312,72173.0,28810.0,7146.0,0,7801359,0.0,26312_20260331
20260331,8279783,5903,110092.0,28692.0,22686.0,6244839,7235049,0.4538162413193679,5903_20260331
20260331,8250749,57614,123747.0,14198.0,16176.0,5772976,7159909,1.141326684401622,57614_20260331
20260331,8221637,3657,106079.0,30815.0,13388.0,3165433,5245762,0.353615709377585,3657_20260331
20260331,8200993,3705,95829.0,24239.0,11395.0,6000674,6741271,0.4485188561921709,3705_20260331
20260331,8108083,7759,106249.0,27448.0,24704.0,6865683,6922203,0.5602064014391565,7759_20260331
20260331,7962269,90544,11342.0,25669.0,171774.0,0,0,0.0,90544_20260331
20260331,7912763,11578,105380.0,31723.0,10668.0,5336712,6338024,1.032066801444704,11578_20260331
20260331,7796215,57903,110261.0,24710.0,1872.0,5486044,6015080,2.1337790196909654,57903_20260331
20260331,7789627,24170,101682.0,24429.0,9704.0,6479931,6801918,0.159442807723656,24170_20260331
20260331,7766339,27499,459681.0,101890.0,33058.0,5639081,3958148,2.8544594821318,27499_20260331
20260331,7728868,18618,47754.0,-131902.0,4731.0,4331142,6731415,0.1839208536101276,18618_20260331
20260331,7690114,11035,95049.0,16095.0,22773.0,6375654,6835088,0.7713929858517052,11035_20260331
20260331,7678230,16191,102420.0,37066.0,8688.0,4961748,6322236,0.409078654846234,16191_20260331
20260331,7655086,33539,116875.0,31144.0,4216.0,6059910,6432233,2.247669066030088,33539_20260331
20260331,7653639,25858,107977.0,20014.0,10130.0,5371661,6332023,0.7903038018908392,25858_20260331
20260331,7591561,28765,79100.0,10288.0,6143.0,5746641,5755923,0.6899635002603549,28765_20260331
20260331,7560233,16980,88046.0,23592.0,8341.0,5237410,6615157,0.0955129292972848,16980_20260331
20260331,7540183,16026,75778.0,9700.0,5414.0,4828857,6011805,1.0593509467873656,16026_20260331
20260331,7534738,24156,99448.0,19821.0,7318.0,5892266,6381162,0.3100572309216326,24156_20260331
20260331,7489639,17308,77097.0,22186.0,11987.0,5262952,6704549,0.1977932447745478,17308_20260331
20260331,7469647,953,95325.0,20043.0,11642.0,5811426,5849842,0.1327505837959946,953_20260331
20260331,7422800,18408,75266.0,4687.0,21463.0,5082582,5715547,0.3124292719728404,18408_20260331
20260331,7395660,34953,101503.0,24174.0,22229.0,6698740,5023773,1.226597761389788,34953_20260331
20260331,7248366,23627,113703.0,42774.0,29952.0,5317063,5580422,0.4522812451799481,23627_20260331
20260331,7215780,6540,67092.0,19122.0,10016.0,4747299,5941551,0.8294875952426487,6540_20260331
20260331,7183013,33648,,,,5502638,5407637,0.0,33648_20260331
20260331,7174892,26483,105070.0,14389.0,4513.0,6193012,6102274,0.7970154812086371,26483_20260331
20260331,7113101,30776,130827.0,73394.0,150734.0,4821958,5854146,1.684117798974034,30776_20260331
20260331,7078433,13102,92329.0,28725.0,12641.0,5405530,6191715,0.2959553336169178,13102_20260331
20260331,7008117,20296,87343.0,21941.0,18153.0,5210224,5836686,0.2122253381329107,20296_20260331
20260331,6951638,4255,78371.0,22774.0,12031.0,4935059,5622263,0.1576462986133627,4255_20260331
20260331,6938525,9889,83919.0,17062.0,6109.0,5485388,5992297,0.5464850238343164,9889_20260331
20260331,6912673,17870,83301.0,5498.0,4044.0,5676184,5516825,0.5513352070899347,17870_20260331
20260331,6873141,23498,102755.0,8559.0,19712.0,5157477,5718570,1.4821025787191038,23498_20260331
20260331,6846609,3603,98335.0,27641.0,12731.0,5117455,5600748,1.1120249454876128,3603_20260331
20260331,6838922,33661,,,,3516854,4382472,0.0,33661_20260331
20260331,6810323,57082,73504.0,20945.0,5887.0,4360594,5830953,0.2764039238667535,57082_20260331
20260331,6785152,23091,79771.0,22003.0,17764.0,4302695,5999280,0.21405563206248,23091_20260331
20260331,6783388,4799,81496.0,22517.0,18942.0,4237423,6043120,0.379441659536503,4799_20260331
20260331,6769567,20369,71753.0,15967.0,11056.0,4629724,5832174,0.2093191484772955,20369_20260331
20260331,6762755,17438,137977.0,45608.0,1809.0,6174598,3835105,1.8462446148056528,17438_20260331
20260331,6741168,17735,78559.0,32256.0,19556.0,4475776,5448988,0.1754592082558987,17735_20260331
20260331,6698348,2720,87499.0,26580.0,11269.0,4929573,5442072,0.3594766948507303,2720_20260331
20260331,6691682,12229,74962.0,10547.0,15004.0,4196314,5937676,0.1884429056849981,12229_20260331
20260331,6575390,58716,97389.0,18214.0,4109.0,5200003,5718738,0.6692530785246198,58716_20260331
20260331,6540325,4360,86651.0,29011.0,11167.0,4837073,5498253,0.6039761021050177,4360_20260331
20260331,6539611,1040,86022.0,19288.0,23807.0,4277407,5450631,0.9068582213835044,1040_20260331
20260331,6507414,31945,66226.0,16472.0,5306.0,5237183,5652366,0.3507998722687691,31945_20260331
20260331,6503041,33849,81610.0,22659.0,5891.0,4703160,5301167,0.1265869306375278,33849_20260331
20260331,6458703,23623,77651.0,13030.0,17294.0,5006078,5170852,0.6263331817549127,23623_20260331
20260331,6356397,34598,79475.0,23824.0,11009.0,4585943,5038602,0.1066956642261331,34598_20260331
20260331,6332519,29566,44282.0,-3878.0,20085.0,3413250,5474638,0.2585227142626812,29566_20260331
20260331,6255437,659,81912.0,22192.0,7266.0,4583960,5348963,0.6238892662495042,659_20260331
20260331,6203118,4832,78580.0,18996.0,6613.0,4813583,5490602,1.0482953895121776,4832_20260331
20260331,6153688,90183,65530.0,8991.0,3485.0,3672488,5208359,0.1177180253532515,90183_20260331
20260331,6133303,9423,78616.0,19464.0,11047.0,3061947,5019419,0.5183829985246122,9423_20260331
20260331,6121994,4382,77297.0,20293.0,12124.0,4371583,4862591,0.51107531304343,4382_20260331
20260331,6064567,5304,73583.0,20604.0,10622.0,4468309,5133172,0.4959958394391554,5304_20260331
20260331,6047838,10248,82017.0,19458.0,13490.0,4738578,5337098,1.618743756033148,10248_20260331
20260331,6047747,18983,72721.0,17946.0,2834.0,4452008,5386542,0.0,18983_20260331
20260331,5989062,26962,84095.0,22524.0,11360.0,4339334,5352805,0.3894432884481744,26962_20260331
20260331,5915963,19222,77139.0,17347.0,11980.0,4634671,5269655,0.2731761506960067,19222_20260331
20260331,5900269,58463,74270.0,15308.0,7930.0,4481719,5200942,0.2077362913453607,58463_20260331
20260331,5867857,22653,69942.0,25268.0,389612.0,59497,4967612,0.0261594650312712,22653_20260331
20260331,5853462,57083,91425.0,7216.0,10940.0,3915610,4381010,3.0098427221360624,57083_20260331
20260331,5836466,1331,71309.0,24578.0,5224.0,3539953,5120775,0.0684660888969455,1331_20260331
20260331,5827278,3430,55551.0,26807.0,10184.0,685053,4788155,0.0247456874375995,3430_20260331
20260331,5775714,57815,74682.0,18074.0,9616.0,4032935,4826945,0.3750705107628251,57815_20260331
20260331,5740527,15797,64703.0,22040.0,13747.0,3231970,5196036,0.1145539425213051,15797_20260331
20260331,5735013,28710,62908.0,14171.0,3414.0,3770923,4121345,0.4078979419924593,28710_20260331
20260331,5731399,34294,97014.0,22856.0,8489.0,3778695,4975559,3.4995818647419243,34294_20260331
20260331,5690468,29546,71325.0,18474.0,7107.0,4463463,4507516,0.176734145592243,29546_20260331
20260331,5683154,34607,75810.0,4552.0,11398.0,3774614,4990694,1.1180763357811525,34607_20260331
20260331,5670019,33905,65894.0,-1758.0,2048.0,3552696,4821348,0.0647793243726343,33905_20260331
20260331,5659447,34403,111680.0,12420.0,65926.0,3810991,5081519,1.194816384003596,34403_20260331
20260331,5644142,4091,38248.0,26339.0,24991.0,4843217,5222208,0.5156142421647081,4091_20260331
20260331,5636176,26647,81112.0,21748.0,10057.0,4383642,4762157,0.5923164926006569,26647_20260331
20260331,5576514,713,74363.0,23279.0,15900.0,4017222,4631492,0.5652814643700347,713_20260331
20260331,5551229,27811,66281.0,17560.0,11940.0,4266829,4943011,0.690910066941933,27811_20260331
20260331,5549791,21265,77858.0,15792.0,9704.0,4218859,4593206,0.1659882327100245,21265_20260331
20260331,5546680,23474,59896.0,9089.0,8095.0,3368982,4781594,0.1522352109730505,23474_20260331
20260331,5478222,27210,87922.0,42635.0,3191.0,4820905,4821775,1.3481381367896372,27210_20260331
20260331,5459093,23287,59530.0,9710.0,9201.0,4398715,4396455,0.3568175152905437,23287_20260331
20260331,5456717,6985,70826.0,17991.0,13083.0,3942021,4520657,0.6483385522833601,6985_20260331
20260331,5436015,33693,,,,2895560,3140670,0.0,33693_20260331
20260331,5415574,7514,64689.0,16206.0,5924.0,4151798,4427750,0.2452186970393166,7514_20260331
20260331,5409760,21868,44665.0,36420.0,241186.0,954238,4488110,0.0,21868_20260331
20260331,5406916,90250,52089.0,1992.0,2325.0,4180861,3313274,0.0152212462705172,90250_20260331
20260331,5369932,19416,71365.0,12673.0,5444.0,4351534,4546301,1.3012082834568484,19416_20260331
20260331,5323177,58210,69965.0,19082.0,2313.0,4302132,4326053,0.2200753422251411,58210_20260331
20260331,5281633,18429,63765.0,22514.0,5198.0,3450676,4558279,0.4295262469012898,18429_20260331
20260331,5277526,3931,66977.0,23785.0,30999.0,4006584,4393268,1.020231828322589,3931_20260331
20260331,5251445,15359,57895.0,11662.0,7836.0,3440734,4773233,0.0807396821255863,15359_20260331
20260331,5156962,19300,68162.0,14439.0,5500.0,3801338,4546285,0.5282955352395461,19300_20260331
20260331,5123303,8879,66098.0,12949.0,9419.0,3361294,4657542,0.2603203441217511,8879_20260331
20260331,5090783,28332,70951.0,18258.0,8437.0,4267456,4355623,0.6272119632677331,28332_20260331
20260331,5083974,16130,59930.0,21169.0,7136.0,2793741,3710395,0.277361764635303,16130_20260331
20260331,5078040,57134,58103.0,8861.0,10508.0,4136304,4043768,0.0258761254342226,57134_20260331
20260331,5034096,19690,101871.0,29853.0,3579.0,4499376,3695176,0.780974379511237,19690_20260331
20260331,5031561,35361,68253.0,20071.0,1023.0,4166954,4480237,0.055966726826923,35361_20260331
20260331,4965251,57056,106430.0,40135.0,29330.0,4068300,3559989,2.5862539476856257,57056_20260331
20260331,4934452,3405,68940.0,20612.0,5916.0,3871033,4440313,0.6079094497220766,3405_20260331
20260331,4927099,34395,58698.0,14340.0,34246.0,3851038,3842401,4.046336393890198,34395_20260331
20260331,4868698,3973,62760.0,15584.0,10392.0,3430617,4257105,0.477663638204711,3973_20260331
20260331,4867664,17437,67202.0,13703.0,9038.0,3921132,4352301,0.8686712969506523,17437_20260331
20260331,4834846,1536,53268.0,54934.0,7389.0,2376981,3754998,0.0434967318504043,1536_20260331
20260331,4778484,58596,59185.0,85595.0,69635.0,3676299,4237075,0.5736965949870294,58596_20260331
20260331,4679568,3285,45294.0,12727.0,82651.0,2227802,4143046,0.5758437530985766,3285_20260331
20260331,4672493,11971,55147.0,15703.0,11352.0,3562466,3874745,0.4986417315124923,11971_20260331
20260331,4671475,14650,60387.0,22302.0,8541.0,3527333,3608874,0.41699891361936,14650_20260331
20260331,4643946,25103,62612.0,16679.0,11271.0,3075910,4116487,0.1275208626456896,25103_20260331
20260331,4633553,58181,70989.0,22382.0,6470.0,3977018,3658600,0.3878449215968825,58181_20260331
20260331,4625654,90213,52407.0,4691.0,4786.0,3535889,3468621,0.526693090317607,90213_20260331
20260331,4581505,35295,54700.0,10278.0,3478.0,3914847,3890994,0.2607003593797234,35295_20260331
20260331,4547851,90211,51806.0,2851.0,302.0,3895956,2621120,0.8737093629496657,90211_20260331
20260331,4530899,3250,56844.0,17587.0,11182.0,2768462,3975144,0.5758018441814748,3250_20260331
20260331,4520258,32961,7905.0,169753.0,510801.0,0,0,0.0,32961_20260331
20260331,4520154,25679,49659.0,23081.0,12654.0,1529253,3884222,2.477813808998543,25679_20260331
20260331,4515383,34717,54715.0,15684.0,3985.0,3369109,3719776,0.1579710956966441,34717_20260331
20260331,4512330,17323,55692.0,19464.0,15110.0,3381512,3789102,0.8084071865311269,17323_20260331
20260331,4500795,7074,53780.0,13581.0,8479.0,3404911,4014503,0.098271527585682,7074_20260331
20260331,4498624,11507,52323.0,19110.0,9042.0,2844154,4028022,0.2847092799931712,11507_20260331
20260331,4462876,33803,53954.0,17457.0,3411.0,3087539,3805887,0.2772203395299354,33803_20260331
20260331,4461113,17842,55014.0,15923.0,8383.0,3344027,3888893,0.2344706354669787,17842_20260331
20260331,4450684,9622,51020.0,16572.0,20190.0,2512493,3837865,0.2912810705051178,9622_20260331
20260331,4438460,19080,46928.0,16942.0,1374.0,2466263,3852760,0.2751630069889105,19080_20260331
20260331,4426195,33664,,,,4211177,3355745,0.0,33664_20260331
20260331,4391138,1014,53265.0,14296.0,5976.0,2957777,3671307,0.6872250428021165,1014_20260331
20260331,4384743,27677,61532.0,17058.0,10103.0,3614466,3646303,1.0710319852269563,27677_20260331
20260331,4382686,31313,47859.0,13259.0,16027.0,1356368,3457456,1.0307149542540808,31313_20260331
20260331,4371214,34788,51022.0,15861.0,2646.0,3062235,3904079,0.3130022918118399,34788_20260331
20260331,4320998,15229,61896.0,13582.0,9080.0,3485973,3571989,0.9373297557647564,15229_20260331
20260331,4290141,12982,55923.0,15761.0,8793.0,3196071,3521322,0.6906299816253125,12982_20260331
20260331,4272272,20099,38628.0,15261.0,45003.0,678066,2582186,0.0,20099_20260331
20260331,4270088,20164,54980.0,17634.0,4403.0,3403514,3453866,0.5263123382937307,20164_20260331
20260331,4238557,57968,53482.0,9788.0,13555.0,3572665,3431394,2.363351489669716,57968_20260331
20260331,4236274,1617,47745.0,9022.0,12445.0,3128864,3613645,0.1864374211866371,1617_20260331
20260331,4186507,58816,56801.0,12601.0,4315.0,3281566,3385924,1.1689697401676384,58816_20260331
20260331,4165370,19459,47520.0,12578.0,7017.0,2543930,3531625,0.2054319304167457,19459_20260331
20260331,4147953,32612,55643.0,14289.0,11816.0,3187007,3543927,1.9591832405044127,32612_20260331
20260331,4147949,22918,62113.0,17807.0,4557.0,3518296,3691233,0.261647382839085,22918_20260331
20260331,4106696,35237,87106.0,47703.0,16994.0,4044134,1358969,0.9048880170336444,35237_20260331
20260331,4073384,15399,44123.0,14245.0,6848.0,2179008,3577272,0.7096065580853659,15399_20260331
20260331,4050082,21843,43358.0,16423.0,168987.0,428884,2826473,0.0,21843_20260331
20260331,4046537,57044,53781.0,14371.0,2137.0,2962928,3402697,0.9731036686430892,57044_20260331
20260331,4041585,24920,48947.0,3780.0,2213.0,2991861,3467016,0.5916985539089243,24920_20260331
20260331,4028761,27774,44718.0,8193.0,14990.0,2932800,3608897,0.5364428418563425,27774_20260331
20260331,4025456,30076,47592.0,6286.0,1643.0,3249011,3115631,0.4261628993087987,30076_20260331
20260331,4010571,32296,54803.0,22535.0,13823.0,3512120,3485352,0.5728610714035482,32296_20260331
20260331,4010344,15614,47391.0,11855.0,2543.0,2961210,3341862,0.0,15614_20260331
20260331,3992204,15815,50106.0,12189.0,12120.0,2912352,3114713,0.1519461430327708,15815_20260331
20260331,3970761,58481,55853.0,7646.0,2396.0,3258191,3227440,0.5545284644429619,58481_20260331
20260331,3956090,14028,52235.0,3371.0,1947.0,1886089,3512238,2.110947930911582,14028_20260331
20260331,3915224,58255,51242.0,14646.0,5607.0,2713039,3451620,0.3869254990263648,58255_20260331
20260331,3913468,32779,43651.0,9472.0,2978.0,2092895,3458796,0.2208782593852818,32779_20260331
20260331,3899410,57417,52076.0,12467.0,5172.0,2726556,3390468,0.5447747223297884,57417_20260331
20260331,3884241,22559,49388.0,12003.0,9820.0,2648157,3404968,0.7003684889789279,22559_20260331
20260331,3865992,58316,53195.0,13230.0,2836.0,3031831,3236715,0.6141761286624494,58316_20260331
20260331,3821766,4705,41887.0,13223.0,6044.0,2113906,3178244,0.001936277626626,4705_20260331
20260331,3820112,12383,49533.0,9768.0,2657.0,2899593,3506674,0.1817485979468664,12383_20260331
20260331,3808127,27054,33107.0,18114.0,25947.0,67726,3230543,0.0,27054_20260331
20260331,3798501,1213,33094.0,-2460.0,64955.0,2440124,2568130,2.452335802991759,1213_20260331
20260331,3794060,8136,41807.0,10500.0,6102.0,2045197,3112058,0.1149955456687558,8136_20260331
20260331,3791183,33646,,,,2237913,3099758,0.0,33646_20260331
20260331,3756419,35278,67226.0,10595.0,9091.0,2950160,3314017,1.6507476934814782,35278_20260331
20260331,3751904,22597,41195.0,13794.0,7968.0,2445544,2932864,0.277459124753725,22597_20260331
20260331,3725841,17159,48452.0,12080.0,7202.0,2879839,2862466,0.0683604050736464,17159_20260331
20260331,3714223,32974,78181.0,8328.0,11105.0,2584808,3236690,1.3177453265460906,32974_20260331
20260331,3705164,22257,44837.0,8726.0,10781.0,2408296,3074075,0.5303408971910556,22257_20260331
20260331,3697225,23030,48448.0,12557.0,2281.0,2520828,3147540,0.6220070458249093,23030_20260331
20260331,3688224,1399,46363.0,15046.0,7074.0,2469893,3138859,0.9782214963082502,1399_20260331
20260331,3666225,19008,46559.0,10815.0,731.0,2905918,2743353,0.985209582063294,19008_20260331
20260331,3660167,11666,43170.0,13010.0,9016.0,1750216,3134792,0.1194207805272273,11666_20260331
20260331,3644798,13012,37853.0,12713.0,12214.0,2422486,3079480,0.4856784930193662,13012_20260331
20260331,3588697,34562,43177.0,2790.0,4138.0,2707524,3238304,0.1809849090073639,34562_20260331
20260331,3578112,57348,50243.0,5306.0,1619.0,3141746,3232140,2.4260000804893758,57348_20260331
20260331,3551779,12839,50039.0,13947.0,4544.0,2508195,3118046,0.6351746547293624,12839_20260331
20260331,3550585,6085,43782.0,16234.0,13404.0,2086488,2847019,0.0857605155206818,6085_20260331
20260331,3543498,28094,47740.0,12101.0,3765.0,2696024,3032983,1.1249618315009633,28094_20260331
20260331,3542800,27052,45552.0,11883.0,2582.0,2693581,2992145,0.5991306311392119,27052_20260331
20260331,3501204,34533,54187.0,10273.0,6990.0,2817976,2862785,1.400403975318205,34533_20260331
20260331,3497348,22134,53483.0,16182.0,1961.0,2601309,3119198,0.258681721121261,22134_20260331
20260331,3479542,34618,45273.0,17696.0,2919.0,2646927,2879981,0.1575207311766893,34618_20260331
20260331,3479335,5969,43233.0,9968.0,4773.0,2659714,2815802,0.3273326655812102,5969_20260331
20260331,3466631,34011,46747.0,19865.0,3759.0,2662665,2828268,0.4892646491651404,34011_20260331
20260331,3459562,30470,43438.0,3317.0,1483.0,2863563,2994712,0.6225065485168354,30470_20260331
20260331,3418297,35530,45740.0,6992.0,7524.0,2663348,2971311,0.6535710618474638,35530_20260331
20260331,3409023,24347,39797.0,11569.0,9333.0,1710823,3027272,0.383306302128205,24347_20260331
20260331,3395119,57463,48831.0,10845.0,3315.0,2843211,2898675,0.2410813877216086,57463_20260331
20260331,3393780,26725,45287.0,12969.0,4360.0,2068368,2995802,0.5325330457483985,26725_20260331
20260331,3364622,57368,50536.0,12953.0,3356.0,2832678,2912453,0.5669284692307189,57368_20260331
20260331,3345447,34980,39166.0,12268.0,5690.0,2234446,2954518,0.1274568092096512,34980_20260331
20260331,3345441,30895,46089.0,8823.0,3130.0,2602387,2656355,1.3305570177444468,30895_20260331
20260331,3336853,33216,50866.0,15773.0,8946.0,2520098,2885093,0.4740094933759443,33216_20260331
20260331,3334131,15091,41897.0,7859.0,4859.0,2418513,2764955,0.317054128946943,15091_20260331
20260331,3329445,34120,45002.0,15886.0,5439.0,2666799,2738030,0.3213448487660856,34120_20260331
20260331,3323022,8870,41159.0,8949.0,7074.0,2210429,2856705,0.498973524701311,8870_20260331
20260331,3321035,58314,41319.0,10589.0,1946.0,2374502,2888372,0.2379980939676938,58314_20260331
20260331,3302130,18190,34846.0,6381.0,5062.0,2298276,2521091,0.2200095090138789,18190_20260331
20260331,3296457,10988,66868.0,17429.0,3845.0,2764043,2518510,3.295083175664054,10988_20260331
20260331,3296280,4028,45951.0,12183.0,10029.0,2779888,2957664,0.3409297753831592,4028_20260331
20260331,3289470,31189,48662.0,9347.0,1915.0,2700777,2148171,0.619370293694729,31189_20260331
20260331,3277152,34603,44771.0,8169.0,5892.0,2381134,2902406,1.0777650838288857,34603_20260331
20260331,3275311,19600,45099.0,8354.0,11908.0,2453201,2731192,0.8785119947388201,19600_20260331
20260331,3270641,26484,44140.0,10297.0,2689.0,2428992,2652134,0.3539061609024041,26484_20260331
20260331,3268333,35541,40590.0,5742.0,2003.0,2655981,2672925,1.9818360001872517,35541_20260331
20260331,3267608,3276,48524.0,16550.0,6405.0,2468308,2744495,0.5173509184700246,3276_20260331
20260331,3267182,18266,55494.0,14313.0,1215.0,2841853,2721960,2.060307629020973,18266_20260331
20260331,3266467,8468,32870.0,7507.0,6328.0,1712722,2837604,0.4580484052035425,8468_20260331
20260331,3260267,17514,43419.0,6884.0,3008.0,2524428,3005844,0.2739039471307104,17514_20260331
20260331,3253225,7506,42218.0,14116.0,5928.0,2340785,2547960,0.2946307126005733,7506_20260331
20260331,3238793,57607,41161.0,6869.0,8090.0,2697740,2849971,0.7121171374644814,57607_20260331
20260331,3203414,57633,49332.0,8602.0,5151.0,2680413,2658034,0.5702665968245129,57633_20260331
20260331,3190224,27235,37516.0,8319.0,6176.0,1837874,2810966,0.327124364934876,27235_20260331
20260331,3181793,21591,32692.0,10830.0,3624.0,1726387,2779134,0.096895052569416,21591_20260331
20260331,3174990,32941,38999.0,17408.0,6196.0,2390105,2747219,0.0050708821130145,32941_20260331
20260331,3168602,32574,31979.0,20028.0,22412.0,361758,947311,4.343303450543805,32574_20260331
20260331,3165021,4256,39432.0,9313.0,4147.0,2379940,2665385,0.5302966394219818,4256_20260331
20260331,3157745,23622,37398.0,5532.0,5201.0,2628636,2641917,0.5010220901307737,23622_20260331
20260331,3155799,29708,43565.0,9454.0,2706.0,2150456,1895482,0.6601814627610948,29708_20260331
20260331,3154274,34073,41050.0,11542.0,2498.0,2393106,2663441,0.3458482046898906,34073_20260331
20260331,3153919,7799,40512.0,616.0,8196.0,2354679,2620675,1.3352594026669675,7799_20260331
20260331,3143422,1291,43515.0,10967.0,6315.0,2367470,2835352,0.8908126239493138,1291_20260331
20260331,3142342,20884,37221.0,5551.0,12043.0,1694620,2867856,0.8436701033814907,20884_20260331
20260331,3138633,58339,,,,3079667,1802371,0.0,58339_20260331
20260331,3135122,58115,47083.0,11308.0,3719.0,2761671,2744392,0.3866516199369593,58115_20260331
20260331,3128951,33860,37770.0,9535.0,7246.0,2068912,2868514,0.110835867995376,33860_20260331
